run_id,task_id,group_id,replicate,reason,final_status,event_log_path
thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01,thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01,static_top1,1,waiting_chain_incomplete,DONE,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01.jsonl
thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01,thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01,static_top1,1,step_failed,DONE,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-smoke-fourgroup-t1-002_static_top1_t1_trpcage_denovo_short_peptide_r01.jsonl
thesis-final-smoke-fourgroup-t1-002_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01,thesis-final-smoke-fourgroup-t1-002_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01,dynamic_no_belief_state,1,terminal_or_waiting_status:FAILED,FAILED,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-smoke-fourgroup-t1-002_dynamic_no_belief_state_t1_trpcage_denovo_short_peptide_r01.jsonl
