run_id,task_id,group_id,replicate,task_key,difficulty,budget_tier,runtime_policy,status_external,status_internal,started_at,finished_at,run_config_path,event_log_path,snapshot_path,report_path,freeze_id,pending_action_type,execution_error
thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01,thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01,static_top1,1,t3_villin_solubility_stability,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T05:46:42+00:00,2026-05-10T05:54:10+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02,thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02,static_top1,2,t3_villin_solubility_stability,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T05:54:10+00:00,2026-05-10T05:58:15+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02.jsonl,output/reports/thesis-final-v1-001_static_top1_t3_villin_solubility_stability_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01,thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01,static_top1,1,t4_top7_high_cost_structure,hard,high_cost_sensitive,static_single_candidate,DONE,DONE,2026-05-10T05:58:15+00:00,2026-05-10T06:03:10+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t4_top7_high_cost_structure_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01,thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01,static_top1,1,t4_oligomer_budget_pressure,hard,high_cost_sensitive,static_single_candidate,DONE,DONE,2026-05-10T06:03:10+00:00,2026-05-10T06:06:17+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t4_oligomer_budget_pressure_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01,thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01,static_top1,1,t5_trpcage_patchable_length_failure,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T06:06:17+00:00,2026-05-10T06:10:08+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02,thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02,static_top1,2,t5_trpcage_patchable_length_failure,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T06:10:08+00:00,2026-05-10T06:16:03+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02.jsonl,output/reports/thesis-final-v1-001_static_top1_t5_trpcage_patchable_length_failure_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01,thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01,static_top1,1,t6_remote_structure_service_degraded,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T06:16:03+00:00,2026-05-10T06:19:24+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02,thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02,static_top1,2,t6_remote_structure_service_degraded,medium,standard,static_single_candidate,DONE,DONE,2026-05-10T06:19:24+00:00,2026-05-10T06:22:42+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02.jsonl,output/reports/thesis-final-v1-001_static_top1_t6_remote_structure_service_degraded_r02.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01,thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01,static_top1,1,t7_top7_suffix_replan,hard,high_cost_sensitive,static_single_candidate,DONE,DONE,2026-05-10T06:22:42+00:00,2026-05-10T06:30:03+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t7_top7_suffix_replan_r01.json,issue209-baseline-freeze-20260326,,
thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01,thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01,static_top1,1,t8_forbidden_motif_safety_probe,easy,low_cost_first,static_single_candidate,DONE,DONE,2026-05-10T06:30:03+00:00,2026-05-10T06:33:07+00:00,output/experiment/thesis-final-matrix/thesis-final-v1-001/run_configs/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01.json,/home/yurikon/Documents/thesis/thesis-project.dev/data/logs/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01.jsonl,/home/yurikon/Documents/thesis/thesis-project.dev/data/snapshots/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01.jsonl,output/reports/thesis-final-v1-001_static_top1_t8_forbidden_motif_safety_probe_r01.json,issue209-baseline-freeze-20260326,,
